scene_id,im_id,obj_id,score,R,t,time
54, 81, 2, 1, -0.4722025394439697 0.8760484457015991 0.09779491275548935 0.4183034896850586 0.3203519284725189 -0.8499392867088318 -0.7759168148040771 -0.3604356646537781 -0.5177252292633057 , -44.092342257499695 -103.3196896314621 1045.7611083984375, -1
54, 81, 3, 1, 0.024167783558368683 -0.3617846369743347 0.9319483637809753 -0.8279234170913696 0.5152517557144165 0.221492201089859 -0.5603205561637878 -0.7769348621368408 -0.2870774269104004 , -2.1824180148541927 102.28220373392105 895.5200910568237, -1
54, 81, 12, 1, -0.8694915771484375 -0.4850081205368042 0.09354854375123978 -0.33146077394485474 0.4324914216995239 -0.8385016322135925 0.36622101068496704 -0.7600778341293335 -0.5368089079856873 , -60.553908348083496 -66.55914336442947 952.7808427810669, -1
54, 81, 15, 1, -0.5432948470115662 0.1064172238111496 0.8327699899673462 -0.4669908583164215 -0.8626216650009155 -0.1944306194782257 0.6976748704910278 -0.4945290982723236 0.5183537602424622 , 72.82303273677826 4.181127063930035 926.5190362930298, -1
54, 81, 19, 1, 0.9970530867576599 0.075208380818367 0.015126924961805344 0.050501029938459396 -0.49503931403160095 -0.8674018383026123 -0.05774736404418945 0.8656095266342163 -0.4973786771297455 , 131.45409524440765 85.53526550531387 940.835177898407, -1
54, 86, 2, 1, -0.4615882933139801 0.8809078931808472 0.10458361357450485 0.38494905829429626 0.30512237548828125 -0.8710422515869141 -0.7992186546325684 -0.36180341243743896 -0.47994565963745117 , -49.375202506780624 -94.15322542190552 1044.2763566970825, -1
54, 86, 3, 1, 0.02501252107322216 -0.36293676495552063 0.931477963924408 -0.8435643315315247 0.49233728647232056 0.21448378264904022 -0.5364454388618469 -0.7911264300346375 -0.29384586215019226 , -8.499497547745705 106.74221813678741 894.603967666626, -1
54, 86, 12, 1, -0.8696650862693787 -0.48384103178977966 0.09787984937429428 -0.3316328227519989 0.42577648162841797 -0.8418635129928589 0.3656531870365143 -0.7645994424819946 -0.5307404398918152 , -65.70352613925934 -59.925626963377 951.6669511795044, -1
54, 86, 15, 1, -0.53495854139328 0.10265586525201797 0.8386183977127075 -0.461709588766098 -0.8667877912521362 -0.1884225606918335 0.7075616717338562 -0.48799651861190796 0.5110927224159241 , 66.79953634738922 10.188201442360878 925.0435829162598, -1
54, 86, 19, 1, 0.9978922009468079 0.062240950763225555 0.018373919650912285 0.04657382145524025 -0.4896833300590515 -0.8706555366516113 -0.04519309476017952 0.8696759343147278 -0.49154990911483765 , 125.943124294281 91.29445254802704 941.0563707351685, -1
54, 90, 2, 1, -0.4726233184337616 0.8752434849739075 0.10283835232257843 0.3874172866344452 0.31116583943367004 -0.8678039312362671 -0.7915396690368652 -0.3703029155731201 -0.48614874482154846 , -51.75719037652016 -103.1607910990715 1041.8442487716675, -1
54, 90, 3, 1, 0.024772970005869865 -0.36818233132362366 0.9294235706329346 -0.8377229571342468 0.49969711899757385 0.22027906775474548 -0.545533299446106 -0.7840564846992493 -0.29605579376220703 , -13.123509474098682 98.4661877155304 892.5424814224243, -1
54, 90, 12, 1, -0.867716908454895 -0.48747676610946655 0.09712769836187363 -0.33530616760253906 0.42981311678886414 -0.8383498787879944 0.36692920327186584 -0.7600179314613342 -0.5364100933074951 , -68.86015087366104 -67.89427995681763 948.6517906188965, -1
54, 90, 15, 1, -0.5256088376045227 0.09441148489713669 0.8454713225364685 -0.4588794410228729 -0.8683132529258728 -0.18831205368041992 0.7163552045822144 -0.48694804310798645 0.49971672892570496 , 63.57020139694214 1.8421470886096358 922.1484661102295, -1
54, 90, 19, 1, 0.9968900084495544 0.07319796085357666 0.029191754758358 0.06172753497958183 -0.4950388967990875 -0.8666753768920898 -0.04898780211806297 0.8657820224761963 -0.49801766872406006 , 122.09893763065338 83.33752304315567 937.2367262840271, -1
54, 135, 2, 1, -0.4832906723022461 0.8700755834579468 0.09694644063711166 0.369782418012619 0.30325430631637573 -0.8782356977462769 -0.7935308814048767 -0.38859397172927856 -0.4682985246181488 , -51.352474838495255 -106.36076331138611 1143.1834697723389, -1
54, 135, 3, 1, 0.012041584588587284 -0.3819316327571869 0.9241122007369995 -0.8524618148803711 0.47913700342178345 0.20913314819335938 -0.5226508975028992 -0.7902886867523193 -0.31981247663497925 , -12.253962457180023 92.2013446688652 990.6619787216187, -1
54, 135, 12, 1, -0.8596823215484619 -0.5025352835655212 0.0916777029633522 -0.3294036090373993 0.4081869423389435 -0.8513969779014587 0.39043524861335754 -0.7621297836303711 -0.5164479613304138 , -68.63901019096375 -73.64620268344879 1050.1840114593506, -1
54, 135, 15, 1, -0.5289527177810669 0.09962988644838333 0.8427829146385193 -0.4448867738246918 -0.8782429099082947 -0.17540082335472107 0.7226927280426025 -0.4677216112613678 0.5088728666305542 , 63.406169414520264 -3.7575624883174896 1021.4707851409912, -1
54, 135, 19, 1, 0.9973107576370239 0.07111009210348129 0.017739824950695038 0.049341995269060135 -0.4724939167499542 -0.8799516558647156 -0.05419151112437248 0.8784604072570801 -0.47473204135894775 , 122.04299122095108 77.9317170381546 1032.5638055801392, -1
54, 202, 2, 1, -0.4915933907032013 0.8668429255485535 0.08318301290273666 0.2938162088394165 0.2550259232521057 -0.9212132096290588 -0.8197609782218933 -0.4284217357635498 -0.380061537027359 , -47.57828265428543 -82.74607360363007 1217.4214124679565, -1
54, 202, 3, 1, 0.010412488132715225 -0.3932444453239441 0.9193750023841858 -0.8926286101341248 0.4107266664505005 0.18578971922397614 -0.4506726562976837 -0.8225950598716736 -0.34674450755119324 , -11.567049659788609 100.1804992556572 1051.0356426239014, -1
54, 202, 12, 1, -0.8449776768684387 -0.5281583666801453 0.0840325877070427 -0.3016590476036072 0.34094923734664917 -0.8903681635856628 0.4416046142578125 -0.7776903510093689 -0.4474182724952698 , -66.61892682313919 -59.011876583099365 1123.1849193572998, -1
54, 202, 15, 1, -0.5034192204475403 0.09071189910173416 0.8592673540115356 -0.38837334513664246 -0.9121078252792358 -0.13124622404575348 0.771838903427124 -0.39978843927383423 0.494402676820755 , 64.33235108852386 8.505066856741905 1087.5033140182495, -1
54, 202, 19, 1, 0.9941111207008362 0.10819230228662491 -0.006130022928118706 0.03744649887084961 -0.3960539996623993 -0.917463481426239 -0.10169024765491486 0.9118310213088989 -0.39777299761772156 , 123.26095998287201 89.6725207567215 1090.3311967849731, -1
54, 390, 2, 1, -0.5231325030326843 0.8469390273094177 0.09500943124294281 0.24661993980407715 0.25714847445487976 -0.9343730807304382 -0.8157886862754822 -0.4653696119785309 -0.3433946669101715 , -46.47941514849663 -77.62818783521652 1165.4762029647827, -1
54, 390, 3, 1, -0.0019439068855717778 -0.441788911819458 0.8971168398857117 -0.9127621054649353 0.3672459125518799 0.17887382209300995 -0.4084870517253876 -0.81850665807724 -0.4039618968963623 , -21.448535844683647 98.80786389112473 986.1301183700562, -1
54, 390, 12, 1, -0.8194425106048584 -0.5672262907028198 0.08227089047431946 -0.28650912642478943 0.2810583710670471 -0.9159250259399414 0.49641379714012146 -0.7741192579269409 -0.3928266763687134 , -70.39467245340347 -57.47729167342186 1070.580005645752, -1
54, 390, 15, 1, -0.4568663239479065 0.09652009606361389 0.8842833042144775 -0.34967276453971863 -0.9335551857948303 -0.07876094430685043 0.8179254531860352 -0.3451929986476898 0.4602604806423187 , 57.57884681224823 9.810884483158588 1023.788571357727, -1
54, 390, 19, 1, 0.9885154366493225 0.15108641982078552 -0.0031756104435771704 0.05059889331459999 -0.3507092595100403 -0.9351166486740112 -0.14239707589149475 0.9242165088653564 -0.3543263375759125 , 116.20184779167175 92.72526949644089 1022.1560001373291, -1
54, 479, 2, 1, -0.6006503105163574 0.7928272485733032 0.10316865891218185 0.25706419348716736 0.3136979043483734 -0.9140632152557373 -0.7570580840110779 -0.5225116014480591 -0.39223021268844604 , -7.245642598718405 -113.12884092330933 1084.357738494873, -1
54, 479, 3, 1, 0.017712309956550598 -0.5258087515830994 0.8504182696342468 -0.8879505395889282 0.38270074129104614 0.2551157474517822 -0.4595978558063507 -0.7596482038497925 -0.4601135849952698 , -8.017581887543201 72.52070307731628 909.8942279815674, -1
54, 479, 12, 1, -0.7596262097358704 -0.6443485617637634 0.08822133392095566 -0.34479159116744995 0.28397974371910095 -0.8946921825408936 0.5514405965805054 -0.7100496888160706 -0.43788444995880127 , -41.38559475541115 -90.37265926599503 990.3534054756165, -1
54, 479, 15, 1, -0.3744696378707886 0.10641147196292877 0.9211128950119019 -0.4105668365955353 -0.9097326993942261 -0.06181519851088524 0.8313886523246765 -0.40132638812065125 0.3843563199043274 , 79.55469191074371 -14.804565347731113 937.2967481613159, -1
54, 479, 19, 1, 0.9694480299949646 0.2447843700647354 0.01584753207862377 0.11332882195711136 -0.3896585702896118 -0.9139599204063416 -0.21754798293113708 0.8878327012062073 -0.40549492835998535 , 133.45903158187866 72.9333832859993 933.957040309906, -1
54, 514, 2, 1, -0.6486321091651917 0.7531313300132751 0.10986155271530151 0.2397788166999817 0.33920106291770935 -0.9096421003341675 -0.7223451137542725 -0.5636805891990662 -0.40060174465179443 , 16.361143440008163 -123.0771392583847 1049.932599067688, -1
54, 514, 3, 1, 0.021896298974752426 -0.5695434212684631 0.8216694593429565 -0.8824406266212463 0.37528911232948303 0.28364887833595276 -0.46991395950317383 -0.7312854528427124 -0.49437078833580017 , 3.6211118567734957 64.90486115217209 877.7519464492798, -1
54, 514, 12, 1, -0.7522485256195068 -0.6524492502212524 0.09182564169168472 -0.3611225187778473 0.2917040288448334 -0.8857197761535645 0.5511012673377991 -0.6994417905807495 -0.45504796504974365 , -22.27613888680935 -102.2515520453453 957.0634961128235, -1
54, 514, 15, 1, -0.33056241273880005 0.10782097280025482 0.937605082988739 -0.43166598677635193 -0.9007228016853333 -0.04860864207148552 0.8392813205718994 -0.4208003580570221 0.3442877233028412 , 94.6895033121109 -19.972387701272964 900.9335041046143, -1
54, 514, 19, 1, 0.9575530290603638 0.28658923506736755 0.03096603974699974 0.1490441858768463 -0.4002893567085266 -0.9041871428489685 -0.24673502147197723 0.87042236328125 -0.42601263523101807 , 146.54824137687683 68.94808262586594 897.2421884536743, -1
54, 520, 2, 1, -0.6588412523269653 0.7442386150360107 0.1097143217921257 0.24322509765625 0.3487454354763031 -0.9051066040992737 -0.7118777632713318 -0.5696361064910889 -0.410785436630249 , 21.124934777617455 -120.21733075380325 1043.634057044983, -1
54, 520, 3, 1, 0.022165633738040924 -0.5750776529312134 0.8177984356880188 -0.8831292986869812 0.37215057015419006 0.285633385181427 -0.46860557794570923 -0.728553056716919 -0.4996190667152405 , 5.924683529883623 68.07485967874527 871.32728099823, -1
54, 520, 12, 1, -0.7203996777534485 -0.6873193383216858 0.09282542765140533 -0.3717363476753235 0.26965755224227905 -0.8883112668991089 0.5855223536491394 -0.674445629119873 -0.4497627019882202 , -18.92605423927307 -98.14712405204773 951.0626792907715, -1
54, 520, 15, 1, -0.3166980445384979 0.1113719716668129 0.9419654011726379 -0.43255615234375 -0.9007660746574402 -0.038928788155317307 0.8441548943519592 -0.4197815954685211 0.3334454298019409 , 97.24567830562592 -16.671540215611458 893.9880728721619, -1
54, 520, 19, 1, 0.9489701986312866 0.3147798478603363 0.01921573467552662 0.14828267693519592 -0.3915932774543762 -0.9081118106842041 -0.27833062410354614 0.8646203875541687 -0.4182867109775543 , 149.30790662765503 72.08718359470367 891.1885023117065, -1
54, 524, 2, 1, -0.662075936794281 0.7416264414787292 0.1079154834151268 0.2387458235025406 0.34521085023880005 -0.9076508283615112 -0.7103912830352783 -0.5751695036888123 -0.40561598539352417 , 17.18311756849289 -120.05416303873062 1040.5405759811401, -1
54, 524, 3, 1, 0.024629896506667137 -0.5686175227165222 0.8222330808639526 -0.8812514543533325 0.3759848475456238 0.28641119599342346 -0.4720057249069214 -0.731648325920105 -0.4918346703052521 , 1.5429019695147872 67.53619760274887 867.0288920402527, -1
54, 524, 12, 1, -0.7330909967422485 -0.6734582781791687 0.09503383189439774 -0.37208372354507446 0.28015828132629395 -0.8849093914031982 0.5693250894546509 -0.6840798258781433 -0.45596447587013245 , -22.769007831811905 -98.71546924114227 947.0897316932678, -1
54, 524, 15, 1, -0.32483580708503723 0.11512312293052673 0.9387376308441162 -0.43171560764312744 -0.9011718034744263 -0.03887242078781128 0.841488778591156 -0.41789478063583374 0.3424333930015564 , 93.40181201696396 -16.794906929135323 889.5097970962524, -1
54, 524, 19, 1, 0.9551331400871277 0.2961723804473877 0.0016605362761765718 0.12452235817909241 -0.3964754045009613 -0.9095611572265625 -0.2687285542488098 0.8689587116241455 -0.41556692123413086 , 144.73102986812592 72.24618643522263 885.6674432754517, -1
54, 530, 2, 1, -0.6427105665206909 0.7574277520179749 0.1150064766407013 0.24693754315376282 0.34692099690437317 -0.9048024415969849 -0.7252207398414612 -0.5531266927719116 -0.4100070595741272 , 10.422708466649055 -116.00025743246078 1035.653829574585, -1
54, 530, 3, 1, 0.019084876403212547 -0.5683045983314514 0.8225969672203064 -0.8837249875068665 0.37521225214004517 0.2797245681285858 -0.4676171839237213 -0.7322880029678345 -0.4950640797615051 , -2.8438197914510965 73.03658127784729 862.3173236846924, -1
54, 530, 12, 1, -0.7420632243156433 -0.6639573574066162 0.0922107845544815 -0.36056971549987793 0.2793956398963928 -0.8899030685424805 0.5650944709777832 -0.6936126947402954 -0.44673216342926025 , -28.673920780420303 -93.74956786632538 942.8684711456299, -1
54, 530, 15, 1, -0.3354751169681549 0.1090325191617012 0.9357179999351501 -0.4280185401439667 -0.9024786949157715 -0.048294488340616226 0.8391999006271362 -0.4167063236236572 0.34942710399627686 , 88.46040070056915 -12.492251582443714 885.9035968780518, -1
54, 530, 19, 1, 0.956752598285675 0.2896338403224945 0.027139723300933838 0.14343708753585815 -0.3885287642478943 -0.9102038741111755 -0.2530813217163086 0.8747328519821167 -0.4132702052593231 , 139.59839940071106 76.86635106801987 881.216287612915, -1
54, 537, 2, 1, -0.6348010301589966 0.7654011845588684 0.10577664524316788 0.24681656062602997 0.33059054613113403 -0.9109288454055786 -0.7321946620941162 -0.5521512031555176 -0.39877286553382874 , 9.624450467526913 -99.61894154548645 1031.0510396957397, -1
54, 537, 3, 1, 0.014368720352649689 -0.5672507882118225 0.8234198093414307 -0.8902432322502136 0.3676888048648834 0.2688341438770294 -0.4552585482597351 -0.7369067668914795 -0.49970802664756775 , -1.7530838958919048 86.16122603416443 855.8180928230286, -1
54, 537, 12, 1, -0.7316853404045105 -0.6763789653778076 0.08454594761133194 -0.36207297444343567 0.280565470457077 -0.8889241218566895 0.5775289535522461 -0.6810245513916016 -0.45018404722213745 , -28.770599514245987 -77.64460891485214 937.9672408103943, -1
54, 537, 15, 1, -0.3450862467288971 0.09941546618938446 0.9332910776138306 -0.4139595627784729 -0.9085537195205688 -0.05628187581896782 0.8423497080802917 -0.4057667851448059 0.3546832501888275 , 88.7497067451477 0.7370656821876764 880.2535533905029, -1
54, 537, 19, 1, -0.9998836517333984 -0.011955035850405693 -0.009460991248488426 -0.002230672398582101 -0.4991662800312042 0.8665033578872681 -0.015081723220646381 0.8664237260818481 0.4990815818309784 , 160.2325141429901 93.20303052663803 874.5070695877075, -1
54, 543, 2, 1, -0.6550003886222839 0.7479025721549988 0.10777898132801056 0.23081214725971222 0.3338465690612793 -0.9139322638511658 -0.7195138335227966 -0.5737492442131042 -0.3912946581840515 , 14.069192111492157 -92.16248989105225 1027.591347694397, -1
54, 543, 3, 1, 0.012482245452702045 -0.5694246888160706 0.8219486474990845 -0.8937781453132629 0.36221247911453247 0.26450440287590027 -0.4483354687690735 -0.7379415035247803 -0.5044183135032654 , 0.2793467720039189 92.0259952545166 850.9566783905029, -1
54, 543, 12, 1, -0.7430558204650879 -0.6635615229606628 0.08691485226154327 -0.35820916295051575 0.2846543788909912 -0.889189600944519 0.5652912259101868 -0.691851019859314 -0.4492078423500061 , -25.592345744371414 -70.78292965888977 934.9638223648071, -1
54, 543, 15, 1, -0.3323790729045868 0.09444121271371841 0.9384055733680725 -0.40777185559272766 -0.9115623235702515 -0.05269122123718262 0.8504388928413391 -0.4001687467098236 0.3414945900440216 , 91.50887280702591 7.045688107609749 875.3966093063354, -1
54, 543, 19, 1, -0.9999591112136841 -0.002249350305646658 0.008754607290029526 0.008720744401216507 -0.4948125183582306 0.8689558506011963 0.0023773126304149628 0.868996798992157 0.49481201171875 , 162.5523716211319 99.09676015377045 867.0632839202881, -1
54, 560, 2, 1, -0.6506193280220032 0.7511649131774902 0.11155983805656433 0.22635963559150696 0.3320561349391937 -0.9156963229179382 -0.7248831987380981 -0.5705171823501587 -0.38607561588287354 , 21.02593518793583 -86.25823259353638 1017.8995132446289, -1
54, 560, 3, 1, 0.02655169554054737 -0.5711835622787476 0.8203928470611572 -0.8964259028434753 0.34959104657173157 0.27240899205207825 -0.44239750504493713 -0.7426542639732361 -0.5027414560317993 , 4.824496805667877 97.04389423131943 841.2403464317322, -1
